module,unroll_factor,metric_name,metric_val
conv,0,LUT,0.04065414825724104
conv,0,FF,0.01679860088365243
conv,0,DSP,0.044326241134751775
conv,0,BRAM,0.0744047619047619
conv,0,clock_period_minus_wns,6.137
conv,0,LatencyBest,6491
conv,0,LatencyAvg,6491
conv,0,LatencyWorst,6491
conv,0,PipelineII,6492
conv,0,elapsed_time,27.03
conv,4,LUT,0.10309278350515465
conv,4,FF,0.024852724594992635
conv,4,DSP,0.044326241134751775
conv,4,BRAM,0.0744047619047619
conv,4,clock_period_minus_wns,6.137
conv,4,LatencyBest,6492
conv,4,LatencyAvg,6492
conv,4,LatencyWorst,6492
conv,4,PipelineII,6493
conv,4,elapsed_time,42.72
conv,8,LUT,0.10309278350515465
conv,8,FF,0.024852724594992635
conv,8,DSP,0.044326241134751775
conv,8,BRAM,0.0744047619047619
conv,8,clock_period_minus_wns,6.137
conv,8,LatencyBest,6492
conv,8,LatencyAvg,6492
conv,8,LatencyWorst,6492
conv,8,PipelineII,6493
conv,8,elapsed_time,42.88
conv,12,LUT,2.737711708394698
conv,12,FF,0.9264926975945017
conv,12,DSP,0.39893617021276595
conv,12,BRAM,0.0744047619047619
conv,12,clock_period_minus_wns,6.142
conv,12,LatencyBest,2095
conv,12,LatencyAvg,2095
conv,12,LatencyWorst,2095
conv,12,PipelineII,2096
conv,12,elapsed_time,4667.52
conv,16,LUT,2.737711708394698
conv,16,FF,0.9264926975945017
conv,16,DSP,0.39893617021276595
conv,16,BRAM,0.0744047619047619
conv,16,clock_period_minus_wns,6.142
conv,16,LatencyBest,2095
conv,16,LatencyAvg,2095
conv,16,LatencyWorst,2095
conv,16,PipelineII,2096
conv,16,elapsed_time,4658.19
conv,20,LUT,2.737711708394698
conv,20,FF,0.9264926975945017
conv,20,DSP,0.39893617021276595
conv,20,BRAM,0.0744047619047619
conv,20,clock_period_minus_wns,6.142
conv,20,LatencyBest,2095
conv,20,LatencyAvg,2095
conv,20,LatencyWorst,2095
conv,20,PipelineII,2096
conv,20,elapsed_time,4658.24
conv,24,LUT,2.7485272459499264
conv,24,FF,0.9264926975945017
conv,24,DSP,0.39893617021276595
conv,24,BRAM,0.0744047619047619
conv,24,clock_period_minus_wns,6.142
conv,24,LatencyBest,2095
conv,24,LatencyAvg,2095
conv,24,LatencyWorst,2095
conv,24,PipelineII,2096
conv,24,elapsed_time,4691.85
conv,28,LUT,2.737711708394698
conv,28,FF,0.9264926975945017
conv,28,DSP,0.39893617021276595
conv,28,BRAM,0.0744047619047619
conv,28,clock_period_minus_wns,6.142
conv,28,LatencyBest,2095
conv,28,LatencyAvg,2095
conv,28,LatencyWorst,2095
conv,28,PipelineII,2096
conv,28,elapsed_time,4717.34
conv,32,LUT,2.6792617820324005
conv,32,FF,0.9172496318114876
conv,32,DSP,0.39893617021276595
conv,32,BRAM,0.0496031746031746
conv,32,clock_period_minus_wns,6.142
conv,32,LatencyBest,1504
conv,32,LatencyAvg,1504
conv,32,LatencyWorst,1504
conv,32,PipelineII,1505
conv,32,elapsed_time,4688.03
conv,36,LUT,2.6792617820324005
conv,36,FF,0.9172496318114876
conv,36,DSP,0.39893617021276595
conv,36,BRAM,0.0496031746031746
conv,36,clock_period_minus_wns,6.142
conv,36,LatencyBest,1504
conv,36,LatencyAvg,1504
conv,36,LatencyWorst,1504
conv,36,PipelineII,1505
conv,36,elapsed_time,4750.92
conv,40,LUT,8.159824496809033
conv,40,FF,1.2187039764359353
conv,40,DSP,3.9671985815602837
conv,40,BRAM,0.0496031746031746
conv,40,clock_period_minus_wns,6.142
conv,40,LatencyBest,1179
conv,40,LatencyAvg,1179
conv,40,LatencyWorst,1179
conv,40,PipelineII,1180
conv,40,elapsed_time,367.79
conv,1024,LUT,8.159824496809033
conv,1024,FF,1.2187039764359353
conv,1024,DSP,3.9671985815602837
conv,1024,BRAM,0.0496031746031746
conv,1024,clock_period_minus_wns,6.142
conv,1024,LatencyBest,1179
conv,1024,LatencyAvg,1179
conv,1024,LatencyWorst,1179
conv,1024,PipelineII,1180
conv,1024,elapsed_time,374.26
max_pool_2d,0,LUT,0.01909977908689249
max_pool_2d,0,FF,0.0037585910652920963
max_pool_2d,0,DSP,0.0
max_pool_2d,0,BRAM,0.0248015873015873
max_pool_2d,0,clock_period_minus_wns,3.23
max_pool_2d,0,LatencyBest,889
max_pool_2d,0,LatencyAvg,889
max_pool_2d,0,LatencyWorst,889
max_pool_2d,0,PipelineII,890
max_pool_2d,0,elapsed_time,29.03
max_pool_2d,4,LUT,0.01909977908689249
max_pool_2d,4,FF,0.0037585910652920963
max_pool_2d,4,DSP,0.0
max_pool_2d,4,BRAM,0.0248015873015873
max_pool_2d,4,clock_period_minus_wns,3.23
max_pool_2d,4,LatencyBest,889
max_pool_2d,4,LatencyAvg,889
max_pool_2d,4,LatencyWorst,889
max_pool_2d,4,PipelineII,890
max_pool_2d,4,elapsed_time,32.88
max_pool_2d,8,LUT,0.07210358370152185
max_pool_2d,8,FF,0.019214837997054493
max_pool_2d,8,DSP,0.0
max_pool_2d,8,BRAM,0.0248015873015873
max_pool_2d,8,clock_period_minus_wns,6.335
max_pool_2d,8,LatencyBest,641
max_pool_2d,8,LatencyAvg,641
max_pool_2d,8,LatencyWorst,641
max_pool_2d,8,PipelineII,642
max_pool_2d,8,elapsed_time,30.49
max_pool_2d,12,LUT,0.07586217476681395
max_pool_2d,12,FF,0.019214837997054493
max_pool_2d,12,DSP,0.0
max_pool_2d,12,BRAM,0.0248015873015873
max_pool_2d,12,clock_period_minus_wns,6.278
max_pool_2d,12,LatencyBest,641
max_pool_2d,12,LatencyAvg,641
max_pool_2d,12,LatencyWorst,641
max_pool_2d,12,PipelineII,642
max_pool_2d,12,elapsed_time,119.61
